	log2FoldChange	fdr
ABCB1	0.81851796713529	1
ASB1	0.81851796713529	1
RPS6KA4	0.81851796713529	1
IPP	0.81851796713529	1
VPS39	0.81851796713529	1
IL15	0.81851796713529	1
FRS2	0.81851796713529	1
MYBBP1A	0.81851796713529	1
TRAK1	0.81851796713529	1
TEP1	0.81851796713529	1
SNX29	0.81851796713529	1
CCDC9	0.81851796713529	1
SFMBT2	0.81851796713529	1
PRKAR1B	0.81851796713529	1
HIP1	0.81851796713529	1
TULP3	0.81851796713529	1
MKL2	0.81851796713529	1
NLK	0.81851796713529	1
QPRT	0.81851796713529	1
ARHGAP21	0.81851796713529	1
DDX28	0.81851796713529	1
ZDHHC8	0.81851796713529	1
FAN1	0.81851796713529	1
FHL3	0.81851796713529	1
HIST2H2BF	0.81851796713529	1
PPOX	0.81851796713529	1
PLXNA1	0.81851796713529	1
MTHFD2L	0.81851796713529	1
ARL15	0.81851796713529	1
ATAT1	0.81851796713529	1
AC144652.1	0.81851796713529	1
CD99L2	0.81851796713529	1
F8A3	0.81851796713529	1
ZNF484	0.81851796713529	1
EXD3	0.81851796713529	1
IL18BP	0.81851796713529	1
VWA5A	0.81851796713529	1
DIABLO	0.81851796713529	1
EPB42	0.81851796713529	1
SULT1A1	0.81851796713529	1
NKD1	0.81851796713529	1
RNF43	0.81851796713529	1
GZF1	0.81851796713529	1
SS18L1	0.81851796713529	1
ZFP82	0.81851796713529	1
DEPDC5	0.81851796713529	1
XPNPEP3	0.81851796713529	1
AC008608.2	0.81851796713529	1
ZFAT	0.81851796713529	1
ZNF34	0.81851796713529	1
STOML1	0.81851796713529	1
PI16	0.81851796713529	1
SULT1B1	0.81851796713529	1
PPARGC1B	0.81851796713529	1
HIST1H2AL	0.81851796713529	1
ZNF674	0.81851796713529	1
PTPDC1	0.81851796713529	1
FADS1	0.81851796713529	1
ST14	0.81851796713529	1
AL157392.5	0.81851796713529	1
BCL2L14	0.81851796713529	1
ANKDD1A	0.81851796713529	1
AC108134.2	0.81851796713529	1
SLC25A35	0.81851796713529	1
CCL8	0.81851796713529	1
SMOX	0.81851796713529	1
MUC16	0.81851796713529	1
CUL7	0.81851796713529	1
ZBTB5	0.81851796713529	1
NEIL1	0.81851796713529	1
HSP90AB1	0.822890720119708	0.00075564288313
SSH2	0.824056150676718	1
ARIH1	0.826171539678723	1
MDN1	0.826979545883488	1
TPD52L2	0.827978296384357	1
UBR2	0.829244373728347	1
LINC00324	0.829244373728347	1
BTG2	0.830441134511106	0.042551543007554
HPGD	0.833164743099693	1
KIFAP3	0.833164743099693	1
ZNF675	0.83643987513255	1
UBE2J1	0.83643987513255	1
CAMK1D	0.838695849072921	1
MT1F	0.841601580248329	1
UBXN2A	0.841601580248329	1
CEP19	0.841601580248329	1
NDRG2	0.841601580248329	1
ATP9B	0.84548501473556	1
ADIPOR2	0.84548501473556	1
UBR3	0.84548501473556	1
C6orf47	0.850939444827666	1
MLKL	0.850939444827666	1
MLLT1	0.850939444827666	1
SLC2A1	0.850939444827666	1
TMCO3	0.850939444827666	1
ARL13B	0.850939444827666	1
PAQR3	0.850939444827666	1
NAGLU	0.850939444827666	1
AKT1S1	0.850939444827666	1
CCDC142	0.850939444827666	1
ARHGEF7	0.854587221842806	1
RASGEF1B	0.855992672553954	1
TIMM44	0.859159951632631	1
RELT	0.859159951632631	1
AL451085.1	0.859159951632631	1
ASCC1	0.859159951632631	1
SLC46A3	0.859159951632631	1
WDR89	0.862912086493745	1
TRUB2	0.865060553072317	1
CCDC14	0.866452444198994	1
JUNB	0.86820044528628	0.013084273065277
WFDC2	0.87026154222929	1
R3HDM2	0.872965751157663	1
SSX2IP	0.872965751157663	1
ATP1B1	0.872965751157663	1
PAF1	0.872965751157663	1
RNF20	0.872965751157663	1
FOXK1	0.872965751157663	1
HDHD5	0.872965751157663	1
MSH6	0.872965751157663	1
FCGRT	0.872965751157663	1
SLC41A1	0.872965751157663	1
TCEA3	0.872965751157663	1
ACTR8	0.872965751157663	1
UBN2	0.872965751157663	1
AC012306.2	0.872965751157663	1
TCTA	0.872965751157663	1
PDSS2	0.872965751157663	1
ZNF182	0.872965751157663	1
TIGD5	0.872965751157663	1
IL11RA	0.872965751157663	1
C11orf21	0.872965751157663	1
TOM1L2	0.872965751157663	1
LSS	0.872965751157663	1
ATAD5	0.872965751157663	1
PER1	0.878818477403099	1
SERTAD1	0.880639679043084	1
ITPR2	0.881527764661092	1
HIST1H2AC	0.882648304555002	1
TXNDC11	0.884106308762862	1
TIMM23B	0.884106308762862	1
ITPR3	0.888907295026686	1
OSBPL3	0.888907295026686	1
DAPK3	0.888907295026686	1
KMT5C	0.888907295026686	1
PIK3C2B	0.888907295026686	1
AKR7A2	0.890832171951181	1
COPS7A	0.89328573553726	1
SACM1L	0.895333564186118	1
MAP2K7	0.895333564186118	1
PGGHG	0.895333564186118	1
P2RX4	0.896520479136558	1
VPS8	0.900980127327263	1
CORO2A	0.900980127327263	1
CPQ	0.900980127327263	1
NUP35	0.900980127327263	1
PLEKHB1	0.900980127327263	1
RFX7	0.900980127327263	1
RIC8B	0.900980127327263	1
USP13	0.900980127327263	1
ANKS1A	0.900980127327263	1
CTNND1	0.900980127327263	1
PABPC1L	0.900980127327263	1
HAUS5	0.900980127327263	1
LZTS2	0.900980127327263	1
ACIN1	0.904378703789126	1
MT-ATP8	0.905980808385625	1
DDX10	0.907522973194036	1
AC091271.1	0.907522973194036	1
SESN1	0.910440456576325	1
IDE	0.910440456576325	1
C3orf58	0.910440456576325	1
PIK3C2A	0.91315484127336	1
PIGG	0.91315484127336	1
COQ7	0.91315484127336	1
KIAA0586	0.91444238713382	1
SMG6	0.918053640686205	1
METTL14	0.918053640686205	1
AP3S2	0.918053640686205	1
KLHL18	0.918053640686205	1
FBXL17	0.918053640686205	1
CXorf21	0.918053640686205	1
POLR3D	0.922353778119825	1
ITM2C	0.924312631157884	1
ATG13	0.924312631157884	1
DGKE	0.929549279524032	1
LTBP3	0.929549279524032	1
ATG16L1	0.929549279524032	1
ZNF354B	0.929549279524032	1
ERMP1	0.929549279524032	1
PPME1	0.929549279524032	1
ADAM12	0.929549279524032	1
CDK2AP1	0.929549279524032	1
TTLL5	0.929549279524032	1
INTS2	0.929549279524032	1
PRUNE1	0.929549279524032	1
C2CD2L	0.929549279524032	1
SGF29	0.935331632118036	1
ZNF740	0.937816895507632	1
PCED1A	0.937816895507632	1
CCDC88B	0.940079947016202	1
U2AF1L4	0.942149316303667	1
MRI1	0.94404884921915	1
FHOD1	0.94404884921915	1
MAN2A2	0.94404884921915	1
DHX57	0.94404884921915	1
AIG1	0.94404884921915	1
TMEM168	0.94404884921915	1
ENDOV	0.94404884921915	1
CRTAP	0.94662279288297	1
DLG1	0.952819058846878	1
KIF13B	0.952819058846878	1
MTHFR	0.952819058846878	1
FAM168B	0.956021490885221	1
DHRS7B	0.956021490885221	1
TRAPPC13	0.956021490885221	1
JUN	0.956120546468421	0.004454077999626
CIZ1	0.958695625183546	1
XRCC1	0.958695625183546	1
MEX3C	0.958695625183546	1
TRIM24	0.958695625183546	1
ALG13	0.962907876470462	1
ZYG11B	0.962907876470462	1
NUP98	0.963780914343333	1
SRFBP1	0.964596226623231	1
WASHC2C	0.967381353049768	1
ZDHHC3	0.972141156248499	1
RRBP1	0.973492627111628	1
IL6ST	0.976059244121766	1
TRA2B	0.985733681319612	0.004736762316444
CDK11B	0.988442968577601	1
GTF2F1	0.988442968577601	1
ATXN7L1	0.988442968577601	1
BBC3	0.988442968577601	1
DIEXF	0.988442968577601	1
PFKFB3	0.988442968577601	1
AC004817.3	0.988442968577601	1
JMY	0.988442968577601	1
AMFR	0.988442968577601	1
SH3GL1	0.988442968577601	1
PEX19	0.988442968577601	1
TAF5L	0.988442968577601	1
TSGA10	0.988442968577601	1
POGLUT1	0.988442968577601	1
ZNF333	0.988442968577601	1
C5orf63	0.988442968577601	1
ZNF3	0.988442968577601	1
SCPEP1	0.988442968577601	1
GEMIN5	0.988442968577601	1
CCDC191	0.988442968577601	1
KBTBD7	0.988442968577601	1
MTFR1L	0.988442968577601	1
DLG3	0.988442968577601	1
APBA2	0.988442968577601	1
USP32	0.988442968577601	1
VPS45	0.988442968577601	1
BMT2	0.988442968577601	1
SRGAP2B	0.988442968577601	1
IMMP2L	0.988442968577601	1
PPP1R3B	0.988442968577601	1
SNHG19	0.988442968577601	1
ZNF573	0.988442968577601	1
C22orf34	0.988442968577601	1
TNNT1	0.988442968577601	1
TFAP4	0.988442968577601	1
SCGB2A1	0.988442968577601	1
AC026401.3	0.988442968577601	1
ZNF486	0.988442968577601	1
INPP5F	0.988442968577601	1
PRMT5	0.988442968577601	1
POLG2	0.988442968577601	1
PIK3R3	0.988442968577601	1
CA2	0.988442968577601	1
EVA1C	0.988442968577601	1
LINC02446	0.988442968577601	1
ATAD3B	0.988442968577601	1
AL360012.1	0.988442968577601	1
SCCPDH	0.988442968577601	1
RBP1	0.988442968577601	1
LINC02486	0.988442968577601	1
APBB3	0.988442968577601	1
INTS9	0.988442968577601	1
ADHFE1	0.988442968577601	1
ZNF707	0.988442968577601	1
GCNT1	0.988442968577601	1
DDX31	0.988442968577601	1
CCDC86	0.988442968577601	1
AGAP9	0.988442968577601	1
STK32C	0.988442968577601	1
DDX47	0.988442968577601	1
RDH5	0.988442968577601	1
PLBD2	0.988442968577601	1
BIVM	0.988442968577601	1
AC124312.1	0.988442968577601	1
ZNF710	0.988442968577601	1
FBXL19	0.988442968577601	1
NPIPB15	0.988442968577601	1
CD68	0.988442968577601	1
ZNF776	0.988442968577601	1
ZNF446	0.988442968577601	1
RFC3	0.988442968577601	1
DIRC2	0.988442968577601	1
ECT2	0.988442968577601	1
WDR41	0.988442968577601	1
TRAV4	0.988442968577601	1
PPM1N	0.988442968577601	1
HDGFL3	0.988442968577601	1
SRGAP3	0.988442968577601	1
NBPF3	0.988442968577601	1
LINC01353	0.988442968577601	1
WWTR1	0.988442968577601	1
NCEH1	0.988442968577601	1
CFB	0.988442968577601	1
RNLS	0.988442968577601	1
TXNDC16	0.988442968577601	1
CD276	0.988442968577601	1
MAFB	0.988442968577601	1
SULF2	0.988442968577601	1
HS6ST1	0.988442968577601	1
ZNF81	0.988442968577601	1
CDC14B	0.988442968577601	1
RBBP8	0.988442968577601	1
ZNF341	0.988442968577601	1
CRTC1	0.988442968577601	1
CHEK2	0.988442968577601	1
ATAD3C	0.988442968577601	1
PQLC2	0.988442968577601	1
ZFP69	0.988442968577601	1
STIL	0.988442968577601	1
EFCAB7	0.988442968577601	1
S100A14	0.988442968577601	1
ZC3H11A	0.988442968577601	1
CDC42BPA	0.988442968577601	1
LINC01816	0.988442968577601	1
LYG2	0.988442968577601	1
FAM169A	0.988442968577601	1
HIST1H4H	0.988442968577601	1
HIST1H2BJ	0.988442968577601	1
ITGB8	0.988442968577601	1
BAIAP2L1	0.988442968577601	1
MTUS1	0.988442968577601	1
NIPAL2	0.988442968577601	1
SAA1	0.988442968577601	1
JAM3	0.988442968577601	1
CFAP70	0.988442968577601	1
AQP5	0.988442968577601	1
AVIL	0.988442968577601	1
SRGAP1	0.988442968577601	1
GAS6	0.988442968577601	1
CHRNA5	0.988442968577601	1
ZNF516	0.988442968577601	1
PARD6B	0.988442968577601	1
KLK10	0.988442968577601	1
ZNF470	0.988442968577601	1
PDE9A	0.988442968577601	1
LINC01678	0.988442968577601	1
LINC00115	0.988442968577601	1
FNDC10	0.988442968577601	1
KAZN	0.988442968577601	1
PTGFRN	0.988442968577601	1
S100A16	0.988442968577601	1
C1orf198	0.988442968577601	1
AC010969.2	0.988442968577601	1
RMDN2	0.988442968577601	1
LINC01126	0.988442968577601	1
C2orf92	0.988442968577601	1
ACVR1C	0.988442968577601	1
KANSL1L	0.988442968577601	1
SLC11A1	0.988442968577601	1
NEK11	0.988442968577601	1
GPAT3	0.988442968577601	1
SLC36A1	0.988442968577601	1
ZBED8	0.988442968577601	1
PSMG3-AS1	0.988442968577601	1
COPG2	0.988442968577601	1
FOXO4	0.988442968577601	1
TNFRSF10D	0.988442968577601	1
LMNTD2	0.988442968577601	1
ZBTB3	0.988442968577601	1
SLC29A2	0.988442968577601	1
RBM14-RBM4	0.988442968577601	1
RASSF4	0.988442968577601	1
PRPF40B	0.988442968577601	1
FAM19A2	0.988442968577601	1
SIRT4	0.988442968577601	1
TRAV12-2	0.988442968577601	1
ADCK1	0.988442968577601	1
SPINT1	0.988442968577601	1
STARD9	0.988442968577601	1
FBXL22	0.988442968577601	1
GNAO1	0.988442968577601	1
AC009053.2	0.988442968577601	1
MIEF2	0.988442968577601	1
CCL2	0.988442968577601	1
KLHL11	0.988442968577601	1
PYCR1	0.988442968577601	1
LINC01431	0.988442968577601	1
ZGPAT	0.988442968577601	1
ADGRL1	0.988442968577601	1
TSHZ3	0.988442968577601	1
FAM109B	0.988442968577601	1
FP565260.7	0.988442968577601	1
SLC25A26	1.00051580087818	1
AKAP17A	1.0009339127608	1
PMAIP1	1.00354986096781	1
ZBTB43	1.00981661937017	1
HSPH1	1.01310502281187	1
DDX39B	1.01382828699751	1
AAED1	1.01443817711055	1
NRIP1	1.01443817711055	1
KIAA1109	1.0164573447472	1
DSTYK	1.0164573447472	1
RAB37	1.0164573447472	1
S100A13	1.0164573447472	1
CHSY1	1.01881661762112	1
D2HGDH	1.0216098325128	1
POLL	1.0216098325128	1
FOS	1.02263060253351	0.047538235325173
PAPD7	1.02496884460272	1
INPPL1	1.02496884460272	1
ZRANB1	1.02496884460272	1
AARSD1	1.02496884460272	1
MFSD11	1.02691711639224	1
TSPYL4	1.02691711639224	1
ZBTB4	1.02908495307495	1
ZMIZ1	1.02908495307495	1
TARSL2	1.03151169046948	1
SPAG9	1.03283708793605	1
RFTN1	1.03424665819073	1
FLNB	1.03424665819073	1
RASGRF2	1.03424665819073	1
BCAS3	1.03424665819073	1
DPP8	1.03627149366821	1
AP003716.1	1.04091038847174	1
NUDCD1	1.04091038847174	1
S100A1	1.04091038847174	1
ATN1	1.04502649694397	1
MAP3K14	1.04502649694397	1
POLR2D	1.04984351324175	1
DPH7	1.04984351324175	1
CCNG2	1.04984351324175	1
RBM19	1.04984351324175	1
ARIH2OS	1.04984351324175	1
ABL2	1.04984351324175	1
TGFBRAP1	1.04984351324175	1
STX1A	1.04984351324175	1
TPM2	1.04984351324175	1
TMTC3	1.04984351324175	1
TRIT1	1.04984351324175	1
PUS10	1.04984351324175	1
PPARD	1.04984351324175	1
NUDT4	1.05257330599731	1
SEC24C	1.05353799679948	1
RNF157	1.05353799679948	1
SLC25A28	1.05353799679948	1
HEATR1	1.05353799679948	1
ARHGAP26	1.05555716443614	1
UTP14A	1.05770563101471	1
PPP1R15A	1.06059275433344	6.97173499696405E-05
SPATA5	1.06244355002138	1
VSIG1	1.06244355002138	1
ZNF605	1.06244355002138	1
DNAJB4	1.06244355002138	1
CD83	1.06244355002138	1
CAMKK2	1.06244355002138	1
SCAP	1.06244355002138	1
ATG10	1.06244355002138	1
SCRN2	1.06244355002138	1
CD55	1.06787743607201	1
PRPF8	1.07018611801914	1
STARD10	1.07090512876957	1
TSC22D1	1.07090512876957	1
VPS13D	1.07283515586798	1
AC013394.1	1.07417284260348	1
LINC02001	1.07417284260348	1
GFPT1	1.07697964317926	1
YPEL5	1.0795908566358	0.115740803264544
CLN6	1.08155237296908	1
GHDC	1.08155237296908	1
STK19	1.08155237296908	1
TPRA1	1.08155237296908	1
NAPEPLD	1.08155237296908	1
ELAC1	1.08155237296908	1
PLEKHG2	1.08155237296908	1
ZNF525	1.08155237296908	1
LPAR3	1.08155237296908	1
WDR5B	1.08155237296908	1
GPNMB	1.08155237296908	1
JHY	1.08155237296908	1
MCU	1.08155237296908	1
CENPL	1.08155237296908	1
FOXP4	1.08155237296908	1
KANTR	1.08155237296908	1
ZWINT	1.08155237296908	1
AC005261.4	1.08155237296908	1
BCAS4	1.09032258259681	1
CNOT4	1.09227877956214	1
CSRNP1	1.09314034724429	1
INO80C	1.09535817249411	1
P3H1	1.09535817249411	1
IGFBP7	1.09535817249411	1
ICE1	1.09767203833236	1
MCF2L2	1.10091769783601	1
ARHGAP12	1.10091769783601	1
IFFO1	1.10091769783601	1
YBX3	1.10091769783601	1
PHF12	1.10261398849691	1
MAP9	1.10392018599753	1
WIPF2	1.11012152516585	1
POLR1E	1.11397385066146	1
FAM3C	1.11397385066146	1
ELMOD2	1.11397385066146	1
MAP3K8	1.11397385066146	1
CCDC18	1.11397385066146	1
ANKAR	1.11397385066146	1
FAM173B	1.11397385066146	1
MFSD4B	1.11397385066146	1
ZNF862	1.11397385066146	1
TRAPPC9	1.11397385066146	1
TMEM25	1.11397385066146	1
PLCE1	1.11397385066146	1
HEATR3	1.11397385066146	1
ZFHX3	1.11397385066146	1
SLC16A6	1.11397385066146	1
TIMM21	1.11397385066146	1
TRIM37	1.11397385066146	1
PEMT	1.11397385066146	1
AC245014.3	1.11397385066146	1
DUS4L	1.11397385066146	1
BEST1	1.11397385066146	1
SRRT	1.12054650458494	1
SETD2	1.12784602524302	1
ZNF765	1.13046197345003	1
SMAD5	1.14044606202265	1
RNF24	1.14044606202265	1
UBFD1	1.14044606202265	1
NCR3	1.14044606202265	1
ASB3	1.14044606202265	1
LTBP4	1.14516847226505	1
CMTR1	1.14714071459666	1
VKORC1L1	1.14714071459666	1
ALMS1	1.15194170086048	1
EPCAM	1.15194170086048	1
ZNF563	1.15194170086048	1
EMSY	1.15555295441286	1
VEZF1	1.15656572738592	1
CTDSPL2	1.15992343652195	1
CEP290	1.16062394396028	1
PURB	1.16062394396028	1
ZNF506	1.16127956543982	1
ZNF561	1.16247236835265	1
CCDC146	1.16741310962292	1
ANKRD36C	1.18108804652	1
NAA16	1.18108804652	1
SPAG16	1.18108804652	1
PROSER1	1.18108804652	1
ERCC3	1.18108804652	1
TRPT1	1.18108804652	1
ZNF528	1.18108804652	1
CHPF	1.18108804652	1
RBSN	1.18108804652	1
PLCD1	1.18108804652	1
POLR2J2	1.18108804652	1
BAG3	1.18108804652	1
CES1	1.18108804652	1
PPP2R3B	1.18108804652	1
HAUS7	1.18108804652	1
VWA8	1.18108804652	1
CEP72	1.18108804652	1
HOMER2	1.18108804652	1
AP005329.3	1.18108804652	1
LRMP	1.18108804652	1
TMOD2	1.18108804652	1
DOCK7	1.18108804652	1
DARS2	1.18108804652	1
IGFBP3	1.18108804652	1
SLC45A4	1.18108804652	1
CLCF1	1.18108804652	1
FXYD2	1.18108804652	1
CHST14	1.18108804652	1
PTPRF	1.18108804652	1
TMEM150A	1.18108804652	1
IRAK2	1.18108804652	1
DNAH1	1.18108804652	1
MBOAT1	1.18108804652	1
CD109	1.18108804652	1
FAM229B	1.18108804652	1
PORCN	1.18108804652	1
RENBP	1.18108804652	1
GINS4	1.18108804652	1
KYAT1	1.18108804652	1
TM7SF2	1.18108804652	1
VSIG10	1.18108804652	1
ZFYVE26	1.18108804652	1
ZNF410	1.18108804652	1
MYH11	1.18108804652	1
ZNF382	1.18108804652	1
C19orf73	1.18108804652	1
C1QTNF6	1.18108804652	1
PLA2G6	1.18108804652	1
SERAC1	1.18108804652	1
TANC1	1.18108804652	1
RRAGD	1.18108804652	1
ZSCAN21	1.18108804652	1
COL4A1	1.18108804652	1
LCMT2	1.18108804652	1
LIPT2	1.18108804652	1
FLJ37035	1.18108804652	1
CCL3L3	1.18108804652	1
AC011978.2	1.18108804652	1
PDLIM1	1.18108804652	1
TPPP3	1.18108804652	1
BMF	1.18108804652	1
ITGA6	1.1893556625036	1
KDM6B	1.19702959038902	1
USP19	1.19702959038902	1
ZNF236	1.19994707377131	1
LACTB2	1.19994707377131	1
HSPA1A	1.20165825300275	0.004636945533599
DOCK9	1.20417165963304	1
EPHA4	1.20417165963304	1
ZFAND2A	1.21083538991405	1
WRNIP1	1.21083538991405	1
PRR12	1.21083538991405	1
MUC1	1.21083538991405	1
TCOF1	1.2131492557523	1
RNF216	1.21400266899273	1
IFRD1	1.22290822221463	1
SLC25A33	1.22290822221463	1
BCL6	1.22290822221463	1
CENPV	1.22290822221463	1
KNTC1	1.22290822221463	1
GK5	1.23355546641413	1
NKRF	1.23355546641413	1
SPATS2	1.23355546641413	1
AC084033.3	1.23355546641413	1
ZNF548	1.23355546641413	1
ABHD10	1.23355546641413	1
TBC1D17	1.23637048202118	1
MED25	1.23842122158595	1
HSPA6	1.23842122158595	1
FLCN	1.24120903895757	1
ABCA5	1.2430157956632	1
UBE2S	1.24348458365786	0.373272364137599
PNPLA2	1.24428187300719	1
SIAH1	1.2514773744114	1
ZNF184	1.2514773744114	1
LRRC23	1.2514773744114	1
MYO19	1.2514773744114	1
ZNF514	1.2514773744114	1
RAB33B	1.2514773744114	1
ERF	1.2514773744114	1
PMS2	1.2514773744114	1
AGMAT	1.2514773744114	1
CAMK2N1	1.2514773744114	1
TPRG1	1.2514773744114	1
SLC37A4	1.2514773744114	1
SLC25A30	1.2514773744114	1
CLEC16A	1.2514773744114	1
ATP6V0A1	1.2514773744114	1
ARMC6	1.2514773744114	1
MARCKS	1.2514773744114	1
MXD3	1.2514773744114	1
B3GALNT2	1.2514773744114	1
FAM135A	1.2514773744114	1
ANKRD6	1.2514773744114	1
PTK2	1.2514773744114	1
HSPA1B	1.25756470429031	2.91752031583714E-05
DUSP2	1.26597694410651	0.030801149874122
ZBTB41	1.26597694410651	1
ERC1	1.26855088777034	1
IER5L	1.26855088777034	1
TCAF2	1.27223593457819	1
MT2A	1.27667045151502	0
CD70	1.28217417163431	1
PRRT3	1.28800325043651	1
RAD50	1.28800325043651	1
ZNF227	1.28800325043651	1
PHLDB2	1.28800325043651	1
TNIP3	1.28800325043651	1
CLMP	1.28800325043651	1
PDSS1	1.28800325043651	1
EMP1	1.28800325043651	1
ITPRIPL2	1.28800325043651	1
OR4D1	1.28800325043651	1
RBBP9	1.28800325043651	1
ZNF578	1.28800325043651	1
CARD6	1.28800325043651	1
IPO4	1.28800325043651	1
CCDC85C	1.28800325043651	1
SORD	1.28800325043651	1
RFXAP	1.29656526393993	1
NPIPB5	1.30038697489234	1
PHLDA3	1.30038697489234	1
HDAC5	1.30038697489234	1
STRBP	1.31037106346496	1
ZNF680	1.31037106346496	1
SLC4A2	1.31037106346496	1
COG1	1.31037106346496	1
FBXL6	1.31037106346496	1
RUNDC1	1.31037106346496	1
NR4A2	1.3180111256671	0.010987612961366
C16orf70	1.32547795585517	1
ESPN	1.32547795585517	1
MDK	1.32547795585517	1
URB1	1.32547795585517	1
EPS15L1	1.33636627199791	1
SCAPER	1.33935013043673	1
SMIM14	1.34458677880288	1
FIGNL1	1.34458677880288	1
ZNF747	1.34458677880288	1
SLC25A19	1.34458677880288	1
UQCC1	1.34458677880288	1
CEP162	1.35101304796231	1
MFGE8	1.35101304796231	1
DNAJB1	1.35381032472986	5.16027638801249E-07
AGPAT5	1.35617475307809	1
RNASEL	1.36395210366981	1
RNF111	1.36953313593311	1
PPP1R15B	1.37245357223582	0.745386902030984
ZNF641	1.37700825649526	1
FOSB	1.38431305711848	5.05895325630945E-10
NEU1	1.38474390527486	0.512888001605242
KAT6B	1.39054141214895	1
SGK1	1.40348046785645	1
CLU	1.40348046785645	1
MEPCE	1.40348046785645	1
MED17	1.40348046785645	1
ARFGAP1	1.40348046785645	1
INTS5	1.40348046785645	1
SGSM2	1.40348046785645	1
RGPD5	1.40348046785645	1
ZNF780B	1.40348046785645	1
PRKACA	1.40348046785645	1
S100A9	1.40348046785645	1
RPRD1B	1.40348046785645	1
NBL1	1.40348046785645	1
RUFY3	1.40348046785645	1
RETSAT	1.40348046785645	1
LRRC61	1.40348046785645	1
HIST1H4E	1.40348046785645	1
BEX5	1.40348046785645	1
ZNF337	1.40348046785645	1
AL645728.1	1.40348046785645	1
PALB2	1.40348046785645	1
TRAV13-1	1.40348046785645	1
TPBG	1.40348046785645	1
GID4	1.40348046785645	1
ZNF10	1.40348046785645	1
TTC4	1.40348046785645	1
TM4SF1	1.40348046785645	1
KDM1B	1.40348046785645	1
SOX17	1.40348046785645	1
WHRN	1.40348046785645	1
DNHD1	1.40348046785645	1
TESMIN	1.40348046785645	1
FAM213A	1.40348046785645	1
ZNF585A	1.40348046785645	1
PPP1R13L	1.40348046785645	1
ZNF417	1.40348046785645	1
BPHL	1.40348046785645	1
TMEM121	1.40348046785645	1
VIPR1	1.40348046785645	1
LZTFL1	1.40348046785645	1
RRP12	1.40348046785645	1
NAB2	1.40348046785645	1
SESN2	1.40348046785645	1
ZNF684	1.40348046785645	1
PAX8	1.40348046785645	1
LEAP2	1.40348046785645	1
MTURN	1.40348046785645	1
AC006480.2	1.40348046785645	1
ZNF169	1.40348046785645	1
DOLPP1	1.40348046785645	1
C11orf84	1.40348046785645	1
MIPEP	1.40348046785645	1
P2RY11	1.40348046785645	1
CXXC5	1.40348046785645	1
DLGAP1	1.40348046785645	1
ANKRD65	1.40348046785645	1
FBLIM1	1.40348046785645	1
CYP4B1	1.40348046785645	1
SNX7	1.40348046785645	1
PIFO	1.40348046785645	1
ANKRD35	1.40348046785645	1
NCF2	1.40348046785645	1
INAVA	1.40348046785645	1
MBOAT2	1.40348046785645	1
AL121658.1	1.40348046785645	1
CLHC1	1.40348046785645	1
LINC01473	1.40348046785645	1
FTCDNL1	1.40348046785645	1
TMEM169	1.40348046785645	1
NHEJ1	1.40348046785645	1
SPEG	1.40348046785645	1
DLEC1	1.40348046785645	1
MCM2	1.40348046785645	1
P2RY14	1.40348046785645	1
C3orf33	1.40348046785645	1
LIFR	1.40348046785645	1
AC025171.4	1.40348046785645	1
MBLAC2	1.40348046785645	1
AC011374.2	1.40348046785645	1
FAM153B	1.40348046785645	1
HIST1H2BK	1.40348046785645	1
CPNE5	1.40348046785645	1
SLC29A1	1.40348046785645	1
RCAN2	1.40348046785645	1
TRAM2-AS1	1.40348046785645	1
DCBLD1	1.40348046785645	1
RPS6KA2	1.40348046785645	1
MACC1	1.40348046785645	1
SCRN1	1.40348046785645	1
LINC00957	1.40348046785645	1
MBLAC1	1.40348046785645	1
SMKR1	1.40348046785645	1
TMEM176B	1.40348046785645	1
RNF32	1.40348046785645	1
YY2	1.40348046785645	1
MTMR8	1.40348046785645	1
CMC4	1.40348046785645	1
NPM2	1.40348046785645	1
ESRP1	1.40348046785645	1
LY6E-DT	1.40348046785645	1
SCX	1.40348046785645	1
AL161911.1	1.40348046785645	1
TTLL11	1.40348046785645	1
SLC2A8	1.40348046785645	1
WDR34	1.40348046785645	1
MAMDC4	1.40348046785645	1
ST5	1.40348046785645	1
PC	1.40348046785645	1
MPZL2	1.40348046785645	1
MCAM	1.40348046785645	1
USP6NL	1.40348046785645	1
NRP1	1.40348046785645	1
CDK1	1.40348046785645	1
SLC29A3	1.40348046785645	1
CEP55	1.40348046785645	1
TMEM117	1.40348046785645	1
POU6F1	1.40348046785645	1
LRRC63	1.40348046785645	1
COL4A2	1.40348046785645	1
MCF2L	1.40348046785645	1
SLC7A8	1.40348046785645	1
FNTB	1.40348046785645	1
DNAL1	1.40348046785645	1
PTGR2	1.40348046785645	1
CKB	1.40348046785645	1
CEP170B	1.40348046785645	1
RAD51	1.40348046785645	1
AC007950.2	1.40348046785645	1
IGF1R	1.40348046785645	1
AC009041.1	1.40348046785645	1
ATP6V0C	1.40348046785645	1
AC138969.1	1.40348046785645	1
EARS2	1.40348046785645	1
KDM8	1.40348046785645	1
LCAT	1.40348046785645	1
ZNF19	1.40348046785645	1
ZNF778	1.40348046785645	1
TLCD2	1.40348046785645	1
TNK1	1.40348046785645	1
SGK494	1.40348046785645	1
SLC25A10	1.40348046785645	1
SOX12	1.40348046785645	1
ZHX3	1.40348046785645	1
SNX21	1.40348046785645	1
